iButton_Temp,Time_Date,Object,Size,Location,id,Month,Season
35.5,6/25/20 6:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/25/20 7:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/25/20 8:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
33.5,6/25/20 9:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
31.5,6/25/20 10:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
31,6/25/20 11:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
30.5,6/26/20 12:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
29.5,6/26/20 1:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
29.5,6/26/20 2:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
29,6/26/20 3:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
28.5,6/26/20 4:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
30,6/26/20 5:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
30.5,6/26/20 6:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
31.5,6/26/20 7:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/26/20 8:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/26/20 9:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33.5,6/26/20 10:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34,6/26/20 11:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/26/20 12:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35,6/26/20 1:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/26/20 2:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/26/20 3:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/26/20 4:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/26/20 5:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/26/20 6:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/26/20 7:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/26/20 8:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/26/20 9:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
34,6/26/20 10:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
33,6/26/20 11:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/27/20 12:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32,6/27/20 1:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/27/20 2:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/27/20 3:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32,6/27/20 4:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
31.5,6/27/20 5:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
31.5,6/27/20 6:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/27/20 7:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34,6/27/20 8:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/27/20 9:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35,6/27/20 10:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/27/20 11:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/27/20 12:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/27/20 1:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/27/20 2:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38,6/27/20 3:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39,6/27/20 4:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39,6/27/20 5:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38.5,6/27/20 6:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38.5,6/27/20 7:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/27/20 8:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37,6/27/20 9:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/27/20 10:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/27/20 11:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
34,6/28/20 12:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/28/20 1:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/28/20 2:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/28/20 3:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/28/20 4:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/28/20 5:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33.5,6/28/20 6:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/28/20 7:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/28/20 8:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
36,6/28/20 9:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
37,6/28/20 10:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/28/20 11:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
38.5,6/28/20 12:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39,6/28/20 1:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39,6/28/20 2:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39.5,6/28/20 3:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39.5,6/28/20 4:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39.5,6/28/20 5:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39.5,6/28/20 6:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38.5,6/28/20 7:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37,6/28/20 8:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/28/20 9:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/28/20 10:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/28/20 11:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/29/20 12:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/29/20 1:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35,6/29/20 2:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34,6/29/20 3:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/29/20 4:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32,6/29/20 5:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/29/20 6:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33.5,6/29/20 7:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/29/20 8:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/29/20 9:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/29/20 10:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/29/20 11:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
38,6/29/20 12:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38.5,6/29/20 1:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39,6/29/20 2:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39,6/29/20 3:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39.5,6/29/20 4:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
39.5,6/29/20 5:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38.5,6/29/20 6:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/29/20 7:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37,6/29/20 8:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/29/20 9:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/29/20 10:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35,6/29/20 11:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35,6/30/20 12:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/30/20 1:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34,6/30/20 2:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33.5,6/30/20 3:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/30/20 4:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
32.5,6/30/20 5:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
33,6/30/20 6:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34,6/30/20 7:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
34.5,6/30/20 8:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35,6/30/20 9:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/30/20 10:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/30/20 11:45:00 AM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/30/20 12:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37.5,6/30/20 1:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38,6/30/20 2:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38,6/30/20 3:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38,6/30/20 4:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38,6/30/20 5:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
38,6/30/20 6:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
37,6/30/20 7:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36.5,6/30/20 8:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
36,6/30/20 9:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35.5,6/30/20 10:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
35,6/30/20 11:45:00 PM,Rock,Medium,Tzeelim,1,6,Summer
33,06/02/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
33,06/02/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/02/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/02/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
30,06/02/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
30,06/02/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/03/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
28.5,06/03/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
28,06/03/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
27.5,06/03/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
27,06/03/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
26.5,06/03/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
26,06/03/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
27,06/03/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
28.5,06/03/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/03/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/03/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/03/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/03/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/03/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/03/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/03/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/03/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/03/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
34,06/03/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/03/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/03/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
31,06/03/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
31,06/03/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/03/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
28.5,06/04/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
28.5,06/04/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
28,06/04/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
28,06/04/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
28,06/04/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
27,06/04/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
27,06/04/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
27.5,06/04/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
28,06/04/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/04/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
31,06/04/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
32,06/04/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
33,06/04/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
34,06/04/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/04/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/04/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/04/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/04/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
36,06/04/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/04/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/04/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/04/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/04/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/04/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
30,06/05/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/05/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
29,06/05/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
28.5,06/05/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
28.5,06/05/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
28,06/05/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
27.5,06/05/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
29,06/05/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
30,06/05/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/05/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/05/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/05/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/05/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
35,06/05/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
36,06/05/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/05/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/05/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/05/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
37,06/05/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/05/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/05/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/05/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
33,06/05/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
33,06/05/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/06/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/06/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
31,06/06/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/06/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
30,06/06/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/06/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/06/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
30,06/06/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/06/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
31,06/06/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/06/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/06/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/06/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
35,06/06/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/06/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/06/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
38,06/06/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
38,06/06/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
38,06/06/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
37,06/06/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/06/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/06/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/06/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
35,06/06/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
34,06/07/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
33,06/07/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/07/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/07/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
31,06/07/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
31,06/07/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
30,06/07/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
30,06/07/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
31,06/07/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/07/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/07/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/07/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
34,06/07/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/07/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
37,06/07/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
38.5,06/07/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
38,06/07/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
38.5,06/07/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
38,06/07/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
38,06/07/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
37,06/07/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
37,06/07/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
35,06/07/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
34,06/07/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/08/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
34,06/08/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/08/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
33,06/08/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
32,06/08/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/08/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
32,06/08/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
32,06/08/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/08/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/08/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
33,06/08/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
34,06/08/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
35,06/08/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/08/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
38,06/08/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
39.5,06/08/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
39,06/08/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
39.5,06/08/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
39,06/08/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
38,06/08/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/08/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
35,06/08/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
35,06/08/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/08/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
33,06/09/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/09/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
32,06/09/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
31,06/09/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
31,06/09/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
30,06/09/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/09/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
31,06/09/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
31,06/09/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/09/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
32,06/09/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
33,06/09/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
34,06/09/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/09/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/09/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/09/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
38,06/09/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
38,06/09/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
38.5,06/09/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/09/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
37,06/09/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/09/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/09/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
32,06/09/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
32,06/10/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/10/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
32,06/10/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/10/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
29,06/10/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
29,06/10/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
30,06/10/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/10/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/10/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
31,06/10/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
32,06/10/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
33,06/10/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/10/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
34,06/10/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
36,06/10/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/10/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/10/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
37,06/10/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/10/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/10/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
35,06/10/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/10/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/10/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/10/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
32,06/11/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
32,06/11/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
32,06/11/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/11/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/11/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
31,06/11/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/11/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
30,06/11/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
31,06/11/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/11/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
32,06/11/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
33,06/11/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/11/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/11/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
37,06/11/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
38,06/11/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/11/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
37,06/11/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
36,06/11/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/11/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
33.5,06/11/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
33,06/11/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/11/2020 22:30,Rock,Medium,Mishmar,2,6,Summer
31.5,06/11/2020 23:30,Rock,Medium,Mishmar,2,6,Summer
31,06/12/2020 0:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/12/2020 1:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/12/2020 2:30,Rock,Medium,Mishmar,2,6,Summer
29,06/12/2020 3:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/12/2020 4:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/12/2020 5:30,Rock,Medium,Mishmar,2,6,Summer
29.5,06/12/2020 6:30,Rock,Medium,Mishmar,2,6,Summer
30,06/12/2020 7:30,Rock,Medium,Mishmar,2,6,Summer
30.5,06/12/2020 8:30,Rock,Medium,Mishmar,2,6,Summer
31,06/12/2020 9:30,Rock,Medium,Mishmar,2,6,Summer
32.5,06/12/2020 10:30,Rock,Medium,Mishmar,2,6,Summer
33,06/12/2020 11:30,Rock,Medium,Mishmar,2,6,Summer
34,06/12/2020 12:30,Rock,Medium,Mishmar,2,6,Summer
35.5,06/12/2020 13:30,Rock,Medium,Mishmar,2,6,Summer
36.5,06/12/2020 14:30,Rock,Medium,Mishmar,2,6,Summer
38,06/12/2020 15:30,Rock,Medium,Mishmar,2,6,Summer
38,06/12/2020 16:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/12/2020 17:30,Rock,Medium,Mishmar,2,6,Summer
37.5,06/12/2020 18:30,Rock,Medium,Mishmar,2,6,Summer
37,06/12/2020 19:30,Rock,Medium,Mishmar,2,6,Summer
35,06/12/2020 20:30,Rock,Medium,Mishmar,2,6,Summer
34.5,06/12/2020 21:30,Rock,Medium,Mishmar,2,6,Summer
